Flight Date,Airline,Airline IATA,Flight Number,Departure Airport,Departure IATA,Departure Scheduled,Departure Actual,Departure Delay,Arrival Airport,Arrival IATA,Arrival Scheduled,Arrival Actual,Arrival Delay,Flight Status,Aircraft,Departure Hour,Day of Week,Is Delayed,Route
2026-04-30,Japan Airlines,JL,5096.0,Dubai,DXB,2026-04-30 02:40:00+00:00,2026-04-30T02:40:00+00:00,0.0,Narita International Airport,NRT,2026-04-30 17:35:00+00:00,2026-04-30T17:35:00+00:00,0.0,scheduled,,2,Thursday,False,DXB → NRT
2026-04-30,Emirates,EK,378.0,Dubai,DXB,2026-04-30 02:35:00+00:00,2026-04-30T02:35:00+00:00,0.0,Phuket International,HKT,2026-04-30 12:00:00+00:00,2026-04-30T12:00:00+00:00,0.0,scheduled,,2,Thursday,False,DXB → HKT
2026-04-30,Thai Airways,TG,4504.0,Dubai,DXB,2026-04-30 02:35:00+00:00,2026-04-30T02:35:00+00:00,0.0,Phuket International,HKT,2026-04-30 12:00:00+00:00,2026-04-30T12:00:00+00:00,0.0,scheduled,,2,Thursday,False,DXB → HKT
2026-04-30,Condor,DE,5917.0,Dubai,DXB,2026-04-30 02:35:00+00:00,2026-04-30T02:35:00+00:00,0.0,Phuket International,HKT,2026-04-30 12:00:00+00:00,2026-04-30T12:00:00+00:00,0.0,scheduled,,2,Thursday,False,DXB → HKT
2026-04-30,Air Canada,AC,7606.0,Dubai,DXB,2026-04-30 02:35:00+00:00,2026-04-30T02:35:00+00:00,0.0,Phuket International,HKT,2026-04-30 12:00:00+00:00,2026-04-30T12:00:00+00:00,0.0,scheduled,,2,Thursday,False,DXB → HKT
2026-04-30,Emirates,EK,255.0,Dubai,DXB,2026-04-30 02:35:00+00:00,2026-04-30T02:35:00+00:00,0.0,El Prat De Llobregat,BCN,2026-04-30 08:35:00+00:00,2026-04-30T08:35:00+00:00,0.0,scheduled,,2,Thursday,False,DXB → BCN
2026-04-30,Qantas,QF,8255.0,Dubai,DXB,2026-04-30 02:35:00+00:00,2026-04-30T02:35:00+00:00,0.0,El Prat De Llobregat,BCN,2026-04-30 08:35:00+00:00,2026-04-30T08:35:00+00:00,0.0,scheduled,,2,Thursday,False,DXB → BCN
2026-04-30,avianca,AV,6255.0,Dubai,DXB,2026-04-30 02:35:00+00:00,2026-04-30T02:35:00+00:00,0.0,El Prat De Llobregat,BCN,2026-04-30 08:35:00+00:00,2026-04-30T08:35:00+00:00,0.0,scheduled,,2,Thursday,False,DXB → BCN
2026-04-30,Emirates,EK,544.0,Dubai,DXB,2026-04-30 02:30:00+00:00,2026-04-30T02:30:00+00:00,0.0,Madras International (Meenambakkam),MAA,2026-04-30 08:05:00+00:00,2026-04-30T08:05:00+00:00,0.0,scheduled,,2,Thursday,False,DXB → MAA
2026-04-30,Emirates,EK,656.0,Dubai,DXB,2026-04-30 02:30:00+00:00,2026-04-30T02:30:00+00:00,0.0,Malé International Airport,MLE,2026-04-30 07:40:00+00:00,2026-04-30T07:40:00+00:00,0.0,scheduled,,2,Thursday,False,DXB → MLE
2026-04-30,Condor,DE,5908.0,Dubai,DXB,2026-04-30 02:30:00+00:00,2026-04-30T02:30:00+00:00,0.0,Malé International Airport,MLE,2026-04-30 07:40:00+00:00,2026-04-30T07:40:00+00:00,0.0,scheduled,,2,Thursday,False,DXB → MLE
2026-04-30,Emirates,EK,650.0,Dubai,DXB,2026-04-30 02:30:00+00:00,2026-04-30T02:30:00+00:00,0.0,Bandaranaike International,CMB,2026-04-30 08:30:00+00:00,2026-04-30T08:30:00+00:00,0.0,scheduled,,2,Thursday,False,DXB → CMB
2026-04-30,Air Mauritius,MK,9934.0,Dubai,DXB,2026-04-30 02:30:00+00:00,2026-04-30T02:30:00+00:00,0.0,Bandaranaike International,CMB,2026-04-30 08:30:00+00:00,2026-04-30T08:30:00+00:00,0.0,scheduled,,2,Thursday,False,DXB → CMB
2026-04-30,Alitalia,AZ,5645.0,Dubai,DXB,2026-04-30 02:30:00+00:00,2026-04-30T02:30:00+00:00,0.0,Bandaranaike International,CMB,2026-04-30 08:30:00+00:00,2026-04-30T08:30:00+00:00,0.0,scheduled,,2,Thursday,False,DXB → CMB
2026-04-30,Air Canada,AC,7565.0,Dubai,DXB,2026-04-30 02:30:00+00:00,2026-04-30T02:30:00+00:00,0.0,Bandaranaike International,CMB,2026-04-30 08:30:00+00:00,2026-04-30T08:30:00+00:00,0.0,scheduled,,2,Thursday,False,DXB → CMB
2026-04-30,US-Bangla Airlines,BS,342.0,Dubai,DXB,2026-04-30 02:25:00+00:00,2026-04-30T02:25:00+00:00,0.0,Zia International,DAC,2026-04-30 09:10:00+00:00,2026-04-30T09:10:00+00:00,0.0,scheduled,,2,Thursday,False,DXB → DAC
2026-04-30,Emirates,EK,705.0,Dubai,DXB,2026-04-30 02:15:00+00:00,2026-04-30T02:15:00+00:00,0.0,Seychelles International Airport,SEZ,2026-04-30 06:50:00+00:00,2026-04-30T06:50:00+00:00,0.0,scheduled,,2,Thursday,False,DXB → SEZ
2026-04-30,United Airlines,UA,6579.0,Dubai,DXB,2026-04-30 02:15:00+00:00,2026-04-30T02:15:00+00:00,0.0,Seychelles International Airport,SEZ,2026-04-30 06:50:00+00:00,2026-04-30T06:50:00+00:00,0.0,scheduled,,2,Thursday,False,DXB → SEZ
2026-04-30,Qantas,QF,8705.0,Dubai,DXB,2026-04-30 02:15:00+00:00,2026-04-30T02:15:00+00:00,0.0,Seychelles International Airport,SEZ,2026-04-30 06:50:00+00:00,2026-04-30T06:50:00+00:00,0.0,scheduled,,2,Thursday,False,DXB → SEZ
2026-04-30,Condor,DE,5960.0,Dubai,DXB,2026-04-30 02:15:00+00:00,2026-04-30T02:15:00+00:00,0.0,Seychelles International Airport,SEZ,2026-04-30 06:50:00+00:00,2026-04-30T06:50:00+00:00,0.0,scheduled,,2,Thursday,False,DXB → SEZ
2026-04-30,China Southern Airlines,CZ,7878.0,Dubai,DXB,2026-04-30 02:15:00+00:00,2026-04-30T02:15:00+00:00,0.0,Seychelles International Airport,SEZ,2026-04-30 06:50:00+00:00,2026-04-30T06:50:00+00:00,0.0,scheduled,,2,Thursday,False,DXB → SEZ
2026-04-30,Air Canada,AC,7618.0,Dubai,DXB,2026-04-30 02:15:00+00:00,2026-04-30T02:15:00+00:00,0.0,Seychelles International Airport,SEZ,2026-04-30 06:50:00+00:00,2026-04-30T06:50:00+00:00,0.0,scheduled,,2,Thursday,False,DXB → SEZ
2026-04-30,Emirates,EK,241.0,Dubai,DXB,2026-04-30 02:15:00+00:00,2026-04-30T02:15:00+00:00,0.0,Lester B. Pearson International,YYZ,2026-04-30 09:30:00+00:00,2026-04-30T09:30:00+00:00,0.0,scheduled,,2,Thursday,False,DXB → YYZ
2026-04-30,flydubai,FZ,1709.0,Dubai,DXB,2026-04-30 02:05:00+00:00,2026-04-30T02:05:00+00:00,0.0,Henri Coanda International,OTP,2026-04-30 08:35:00+00:00,2026-04-30T08:35:00+00:00,0.0,scheduled,,2,Thursday,False,DXB → OTP
2026-04-30,Emirates,EK,2159.0,Dubai,DXB,2026-04-30 02:05:00+00:00,2026-04-30T02:05:00+00:00,0.0,Henri Coanda International,OTP,2026-04-30 08:35:00+00:00,2026-04-30T08:35:00+00:00,0.0,scheduled,,2,Thursday,False,DXB → OTP
2026-04-30,Emirates,EK,570.0,Dubai,DXB,2026-04-30 02:05:00+00:00,2026-04-30T02:05:00+00:00,0.0,Netaji Subhas Chandra,CCU,2026-04-30 08:10:00+00:00,2026-04-30T08:10:00+00:00,0.0,scheduled,,2,Thursday,False,DXB → CCU
2026-04-30,Emirates,EK,582.0,Dubai,DXB,2026-04-30 02:00:00+00:00,2026-04-30T02:00:00+00:00,0.0,Zia International,DAC,2026-04-30 08:40:00+00:00,2026-04-30T08:40:00+00:00,0.0,scheduled,,2,Thursday,False,DXB → DAC
2026-04-30,flydubai,FZ,6582.0,Dubai,DXB,2026-04-30 02:00:00+00:00,2026-04-30T02:00:00+00:00,0.0,Zia International,DAC,2026-04-30 08:40:00+00:00,2026-04-30T08:40:00+00:00,0.0,scheduled,,2,Thursday,False,DXB → DAC
2026-04-30,Air Canada,AC,7567.0,Dubai,DXB,2026-04-30 02:00:00+00:00,2026-04-30T02:00:00+00:00,0.0,Zia International,DAC,2026-04-30 08:40:00+00:00,2026-04-30T08:40:00+00:00,0.0,scheduled,,2,Thursday,False,DXB → DAC
2026-04-30,flydubai,FZ,1025.0,Dubai,DXB,2026-04-30 01:55:00+00:00,2026-04-30T01:55:00+00:00,0.0,Malé International Airport,MLE,2026-04-30 07:15:00+00:00,2026-04-30T07:15:00+00:00,0.0,scheduled,,1,Thursday,False,DXB → MLE
2026-04-30,Emirates,EK,2454.0,Dubai,DXB,2026-04-30 01:55:00+00:00,2026-04-30T01:55:00+00:00,0.0,Malé International Airport,MLE,2026-04-30 07:15:00+00:00,2026-04-30T07:15:00+00:00,0.0,scheduled,,1,Thursday,False,DXB → MLE
2026-04-30,flydubai,FZ,1133.0,Dubai,DXB,2026-04-30 01:50:00+00:00,2026-04-30T01:50:00+00:00,0.0,Tribhuvan International,KTM,2026-04-30 08:05:00+00:00,2026-04-30T08:05:00+00:00,0.0,scheduled,,1,Thursday,False,DXB → KTM
2026-04-30,Emirates,EK,2262.0,Dubai,DXB,2026-04-30 01:50:00+00:00,2026-04-30T01:50:00+00:00,0.0,Tribhuvan International,KTM,2026-04-30 08:05:00+00:00,2026-04-30T08:05:00+00:00,0.0,scheduled,,1,Thursday,False,DXB → KTM
2026-04-30,Emirates,EK,21.0,Dubai,DXB,2026-04-30 01:50:00+00:00,2026-04-30T01:50:00+00:00,0.0,Manchester Airport,MAN,2026-04-30 07:45:00+00:00,2026-04-30T07:45:00+00:00,0.0,scheduled,,1,Thursday,False,DXB → MAN
2026-04-30,Qantas,QF,8021.0,Dubai,DXB,2026-04-30 01:50:00+00:00,2026-04-30T01:50:00+00:00,0.0,Manchester Airport,MAN,2026-04-30 07:45:00+00:00,2026-04-30T07:45:00+00:00,0.0,scheduled,,1,Thursday,False,DXB → MAN
2026-04-30,Garuda Indonesia,GA,8871.0,Dubai,DXB,2026-04-30 01:50:00+00:00,2026-04-30T01:50:00+00:00,0.0,Manchester Airport,MAN,2026-04-30 07:45:00+00:00,2026-04-30T07:45:00+00:00,0.0,scheduled,,1,Thursday,False,DXB → MAN
2026-04-30,Icelandair,FI,6043.0,Dubai,DXB,2026-04-30 01:50:00+00:00,2026-04-30T01:50:00+00:00,0.0,Manchester Airport,MAN,2026-04-30 07:45:00+00:00,2026-04-30T07:45:00+00:00,0.0,scheduled,,1,Thursday,False,DXB → MAN
2026-04-30,Emirates,EK,243.0,Dubai,DXB,2026-04-30 01:40:00+00:00,2026-04-30T01:40:00+00:00,0.0,Pierre Elliott Trudeau International,YUL,2026-04-30 08:15:00+00:00,2026-04-30T08:15:00+00:00,0.0,scheduled,,1,Thursday,False,DXB → YUL
2026-04-30,Emirates,EK,203.0,Dubai,DXB,2026-04-30 01:35:00+00:00,2026-04-30T01:35:00+00:00,0.0,John F Kennedy International,JFK,2026-04-30 08:50:00+00:00,2026-04-30T08:50:00+00:00,0.0,scheduled,,1,Thursday,False,DXB → JFK
2026-04-30,flydubai,FZ,443.0,Dubai,DXB,2026-04-30 01:30:00+00:00,2026-04-30T01:30:00+00:00,0.0,Amausi,LKO,2026-04-30 06:35:00+00:00,2026-04-30T06:35:00+00:00,0.0,scheduled,,1,Thursday,False,DXB → LKO
2026-04-30,Emirates,EK,2242.0,Dubai,DXB,2026-04-30 01:30:00+00:00,2026-04-30T01:30:00+00:00,0.0,Amausi,LKO,2026-04-30 06:35:00+00:00,2026-04-30T06:35:00+00:00,0.0,scheduled,,1,Thursday,False,DXB → LKO
2026-04-30,flydubai,FZ,563.0,Dubai,DXB,2026-04-30 01:25:00+00:00,2026-04-30T01:25:00+00:00,0.0,Patenga,CGP,2026-04-30 08:45:00+00:00,2026-04-30T08:45:00+00:00,0.0,scheduled,,1,Thursday,False,DXB → CGP
2026-04-30,Emirates,EK,2298.0,Dubai,DXB,2026-04-30 01:25:00+00:00,2026-04-30T01:25:00+00:00,0.0,Patenga,CGP,2026-04-30 08:45:00+00:00,2026-04-30T08:45:00+00:00,0.0,scheduled,,1,Thursday,False,DXB → CGP
2026-04-30,Emirates,EK,7.0,Dubai,DXB,2026-04-30 01:20:00+00:00,2026-04-30T01:20:00+00:00,0.0,Heathrow,LHR,2026-04-30 07:05:00+00:00,2026-04-30T07:15:00+00:00,10.0,scheduled,,1,Thursday,False,DXB → LHR
2026-04-30,Garuda Indonesia,GA,8865.0,Dubai,DXB,2026-04-30 01:20:00+00:00,2026-04-30T01:20:00+00:00,0.0,Heathrow,LHR,2026-04-30 07:05:00+00:00,2026-04-30T07:15:00+00:00,10.0,scheduled,,1,Thursday,False,DXB → LHR
2026-04-30,Icelandair,FI,6031.0,Dubai,DXB,2026-04-30 01:20:00+00:00,2026-04-30T01:20:00+00:00,0.0,Heathrow,LHR,2026-04-30 07:05:00+00:00,2026-04-30T07:15:00+00:00,10.0,scheduled,,1,Thursday,False,DXB → LHR
2026-04-30,Emirates,EK,221.0,Dubai,DXB,2026-04-30 01:10:00+00:00,2026-04-30T01:10:00+00:00,0.0,Dallas/Fort Worth International,DFW,2026-04-30 09:40:00+00:00,2026-04-30T09:50:00+00:00,10.0,scheduled,,1,Thursday,False,DXB → DFW
2026-04-30,IndiGo,6E,1474.0,Dubai,DXB,2026-04-30 00:35:00+00:00,2026-04-30T00:35:00+00:00,0.0,Kozhikode Airport,CCJ,2026-04-30 06:20:00+00:00,2026-04-30T06:20:00+00:00,0.0,scheduled,,0,Thursday,False,DXB → CCJ
2026-04-30,flydubai,FZ,919.0,Dubai,DXB,2026-04-30 01:05:00+00:00,2026-04-30T01:05:00+00:00,0.0,King Abdulaziz International,JED,2026-04-30 03:40:00+00:00,2026-04-30T03:40:00+00:00,0.0,scheduled,,1,Thursday,False,DXB → JED
2026-04-30,Emirates,EK,2492.0,Dubai,DXB,2026-04-30 01:05:00+00:00,2026-04-30T01:05:00+00:00,0.0,King Abdulaziz International,JED,2026-04-30 03:40:00+00:00,2026-04-30T03:40:00+00:00,0.0,scheduled,,1,Thursday,False,DXB → JED
2026-04-30,flydubai,FZ,641.0,Dubai,DXB,2026-04-30 00:55:00+00:00,2026-04-30T00:55:00+00:00,0.0,Bole International,ADD,2026-04-30 04:10:00+00:00,2026-04-30T04:10:00+00:00,0.0,scheduled,,0,Thursday,False,DXB → ADD
2026-04-30,Emirates,EK,815.0,Dubai,DXB,2026-04-30 00:40:00+00:00,2026-04-30T00:40:00+00:00,0.0,King Khaled International,RUH,2026-04-30 02:15:00+00:00,2026-04-30T02:15:00+00:00,0.0,active,,0,Thursday,False,DXB → RUH
2026-04-30,United Airlines,UA,6582.0,Dubai,DXB,2026-04-30 00:40:00+00:00,2026-04-30T00:40:00+00:00,0.0,King Khaled International,RUH,2026-04-30 02:15:00+00:00,2026-04-30T02:15:00+00:00,0.0,active,,0,Thursday,False,DXB → RUH
2026-04-30,Air Mauritius,MK,9954.0,Dubai,DXB,2026-04-30 00:40:00+00:00,2026-04-30T00:40:00+00:00,0.0,King Khaled International,RUH,2026-04-30 02:15:00+00:00,2026-04-30T02:15:00+00:00,0.0,active,,0,Thursday,False,DXB → RUH
2026-04-30,flydubai,FZ,331.0,Dubai,DXB,2026-04-30 00:35:00+00:00,2026-04-30T00:35:00+00:00,0.0,Quaid-e-azam International,KHI,2026-04-30 04:05:00+00:00,2026-04-30T04:05:00+00:00,0.0,cancelled,,0,Thursday,False,DXB → KHI
2026-04-30,Emirates,EK,2108.0,Dubai,DXB,2026-04-30 00:35:00+00:00,2026-04-30T00:35:00+00:00,0.0,Quaid-e-azam International,KHI,2026-04-30 04:05:00+00:00,2026-04-30T04:05:00+00:00,0.0,cancelled,,0,Thursday,False,DXB → KHI
2026-04-30,Air Canada,AC,7544.0,Dubai,DXB,2026-04-30 00:35:00+00:00,2026-04-30T00:35:00+00:00,0.0,Quaid-e-azam International,KHI,2026-04-30 04:05:00+00:00,2026-04-30T04:05:00+00:00,0.0,cancelled,,0,Thursday,False,DXB → KHI
2026-04-30,flydubai,FZ,501.0,Dubai,DXB,2026-04-30 00:15:00+00:00,2026-04-30T00:15:00+00:00,0.0,Zia International,DAC,2026-04-30 07:10:00+00:00,2026-04-30T07:10:00+00:00,0.0,active,,0,Thursday,False,DXB → DAC
2026-04-30,Emirates,EK,2330.0,Dubai,DXB,2026-04-30 00:15:00+00:00,2026-04-30T00:15:00+00:00,0.0,Zia International,DAC,2026-04-30 07:10:00+00:00,2026-04-30T07:10:00+00:00,0.0,active,,0,Thursday,False,DXB → DAC
2026-04-30,Air Canada,AC,7546.0,Dubai,DXB,2026-04-30 00:15:00+00:00,2026-04-30T00:15:00+00:00,0.0,Zia International,DAC,2026-04-30 07:10:00+00:00,2026-04-30T07:10:00+00:00,0.0,active,,0,Thursday,False,DXB → DAC
2026-04-30,flydubai,FZ,353.0,Dubai,DXB,2026-04-30 00:10:00+00:00,2026-04-30T00:10:00+00:00,0.0,Islamabad International,ISB,2026-04-30 05:05:00+00:00,2026-04-30T05:05:00+00:00,0.0,cancelled,,0,Thursday,False,DXB → ISB
2026-04-30,flydubai,FZ,337.0,Dubai,DXB,2026-04-30 00:10:00+00:00,2026-04-30T00:10:00+00:00,0.0,Sialkot International,SKT,2026-04-30 04:50:00+00:00,2026-04-30T04:50:00+00:00,0.0,active,,0,Thursday,False,DXB → SKT
2026-04-30,Emirates,EK,2114.0,Dubai,DXB,2026-04-30 00:10:00+00:00,2026-04-30T00:10:00+00:00,0.0,Sialkot International,SKT,2026-04-30 04:50:00+00:00,2026-04-30T04:50:00+00:00,0.0,active,,0,Thursday,False,DXB → SKT
2026-04-30,flydubai,FZ,359.0,Dubai,DXB,2026-04-30 00:10:00+00:00,2026-04-30T00:10:00+00:00,0.0,Alama Iqbal International,LHE,2026-04-30 04:45:00+00:00,2026-04-30T04:45:00+00:00,0.0,active,,0,Thursday,False,DXB → LHE
2026-04-30,SpiceJet,SG,52.0,Dubai,DXB,2026-04-30 00:05:00+00:00,2026-04-30T00:05:00+00:00,0.0,Lohegaon,PNQ,2026-04-30 04:30:00+00:00,2026-04-30T07:10:00+00:00,160.0,active,,0,Thursday,False,DXB → PNQ
2026-04-29,Fly OYA,YI,571.0,Dubai,DXB,2026-04-29 19:25:00+00:00,2026-04-29T18:02:00+00:00,-83.0,Mitiga,MJI,2026-04-29 23:25:00+00:00,2026-04-29T23:25:00+00:00,0.0,active,,19,Wednesday,False,DXB → MJI
2026-04-29,flydubai,FZ,29.0,Dubai,DXB,2026-04-29 16:00:00+00:00,2026-04-29T16:00:00+00:00,0.0,Bahrain International,BAH,2026-04-29 17:50:00+00:00,2026-04-29T19:20:00+00:00,90.0,active,,16,Wednesday,False,DXB → BAH
2026-04-29,Qatar Airways,QR,1015.0,Dubai,DXB,2026-04-29 23:45:00+00:00,2026-04-29T23:45:00+00:00,0.0,Doha International,DOH,2026-04-30 00:05:00+00:00,2026-04-30T00:05:00+00:00,0.0,active,,23,Wednesday,False,DXB → DOH
2026-04-29,flydubai,FZ,845.0,Dubai,DXB,2026-04-29 23:40:00+00:00,2026-04-29T23:40:00+00:00,0.0,King Khaled International,RUH,2026-04-30 01:20:00+00:00,2026-04-30T01:20:00+00:00,0.0,active,,23,Wednesday,False,DXB → RUH
2026-04-29,Emirates,EK,2270.0,Dubai,DXB,2026-04-29 23:40:00+00:00,2026-04-29T23:40:00+00:00,0.0,King Khaled International,RUH,2026-04-30 01:20:00+00:00,2026-04-30T01:20:00+00:00,0.0,active,,23,Wednesday,False,DXB → RUH
2026-04-29,Gulf Air,GF,513.0,Dubai,DXB,2026-04-29 23:35:00+00:00,2026-04-29T23:39:00+00:00,4.0,Bahrain International,BAH,2026-04-30 01:45:00+00:00,2026-04-30T01:49:00+00:00,4.0,active,,23,Wednesday,False,DXB → BAH
2026-04-29,Turkish Airlines,TK,8343.0,Dubai,DXB,2026-04-29 23:35:00+00:00,2026-04-29T23:39:00+00:00,4.0,Bahrain International,BAH,2026-04-30 01:45:00+00:00,2026-04-30T01:49:00+00:00,4.0,active,,23,Wednesday,False,DXB → BAH
2026-04-29,Cathay Pacific,CX,1953.0,Dubai,DXB,2026-04-29 23:35:00+00:00,2026-04-29T23:39:00+00:00,4.0,Bahrain International,BAH,2026-04-30 01:45:00+00:00,2026-04-30T01:49:00+00:00,4.0,active,,23,Wednesday,False,DXB → BAH
2026-04-29,Emirates,EK,767.0,Dubai,DXB,2026-04-29 23:20:00+00:00,2026-04-29T23:30:00+00:00,10.0,Oliver Reginald Tambo International (Jan Smuts International),JNB,2026-04-30 05:30:00+00:00,2026-04-30T05:41:00+00:00,11.0,active,,23,Wednesday,False,DXB → JNB
2026-04-29,South African Airways,SA,7152.0,Dubai,DXB,2026-04-29 23:20:00+00:00,2026-04-29T23:30:00+00:00,10.0,Oliver Reginald Tambo International (Jan Smuts International),JNB,2026-04-30 05:30:00+00:00,2026-04-30T05:41:00+00:00,11.0,active,,23,Wednesday,False,DXB → JNB
2026-04-29,Condor,DE,5950.0,Dubai,DXB,2026-04-29 23:20:00+00:00,2026-04-29T23:30:00+00:00,10.0,Oliver Reginald Tambo International (Jan Smuts International),JNB,2026-04-30 05:30:00+00:00,2026-04-30T05:41:00+00:00,11.0,active,,23,Wednesday,False,DXB → JNB
2026-04-29,SpiceJet,SG,5114.0,Dubai,DXB,2026-04-29 23:15:00+00:00,2026-04-29T23:15:00+00:00,0.0,Chhatrapati Shivaji International (Sahar International),BOM,2026-04-30 04:25:00+00:00,2026-04-30T09:40:00+00:00,315.0,active,,23,Wednesday,False,DXB → BOM
2026-04-29,SriLankan Airlines,UL,226.0,Dubai,DXB,2026-04-29 23:00:00+00:00,2026-04-29T23:19:00+00:00,19.0,Bandaranaike International,CMB,2026-04-30 05:00:00+00:00,2026-04-30T05:20:00+00:00,20.0,active,,23,Wednesday,False,DXB → CMB
2026-04-29,Oman Air,WY,6701.0,Dubai,DXB,2026-04-29 23:00:00+00:00,2026-04-29T23:19:00+00:00,19.0,Bandaranaike International,CMB,2026-04-30 05:00:00+00:00,2026-04-30T05:20:00+00:00,20.0,active,,23,Wednesday,False,DXB → CMB
2026-04-29,Ethiopian Airlines,ET,4250.0,Dubai,DXB,2026-04-29 23:00:00+00:00,2026-04-29T23:19:00+00:00,19.0,Bandaranaike International,CMB,2026-04-30 05:00:00+00:00,2026-04-30T05:20:00+00:00,20.0,active,,23,Wednesday,False,DXB → CMB
2026-04-29,Emirates,EK,538.0,Dubai,DXB,2026-04-29 22:50:00+00:00,2026-04-29T23:09:00+00:00,19.0,Sardar Vallabhbhai Patel International Airport,AMD,2026-04-30 03:05:00+00:00,2026-04-30T03:25:00+00:00,20.0,active,,22,Wednesday,False,DXB → AMD
2026-04-29,Emirates,EK,374.0,Dubai,DXB,2026-04-29 22:30:00+00:00,2026-04-29T22:50:00+00:00,20.0,Suvarnabhumi International,BKK,2026-04-30 07:35:00+00:00,2026-04-30T07:55:00+00:00,20.0,active,,22,Wednesday,False,DXB → BKK
2026-04-29,Qantas,QF,8374.0,Dubai,DXB,2026-04-29 22:30:00+00:00,2026-04-29T22:50:00+00:00,20.0,Suvarnabhumi International,BKK,2026-04-30 07:35:00+00:00,2026-04-30T07:55:00+00:00,20.0,active,,22,Wednesday,False,DXB → BKK
2026-04-29,Condor,DE,5911.0,Dubai,DXB,2026-04-29 22:30:00+00:00,2026-04-29T22:50:00+00:00,20.0,Suvarnabhumi International,BKK,2026-04-30 07:35:00+00:00,2026-04-30T07:55:00+00:00,20.0,active,,22,Wednesday,False,DXB → BKK
2026-04-29,Oman Air,WY,612.0,Dubai,DXB,2026-04-29 22:20:00+00:00,2026-04-29T22:37:00+00:00,17.0,Seeb,MCT,2026-04-29 23:35:00+00:00,2026-04-29T23:52:00+00:00,17.0,active,,22,Wednesday,False,DXB → MCT
2026-04-29,SriLankan Airlines,UL,3836.0,Dubai,DXB,2026-04-29 22:20:00+00:00,2026-04-29T22:37:00+00:00,17.0,Seeb,MCT,2026-04-29 23:35:00+00:00,2026-04-29T23:52:00+00:00,17.0,active,,22,Wednesday,False,DXB → MCT
2026-04-29,SalamAir,OV,8076.0,Dubai,DXB,2026-04-29 22:20:00+00:00,2026-04-29T22:37:00+00:00,17.0,Seeb,MCT,2026-04-29 23:35:00+00:00,2026-04-29T23:52:00+00:00,17.0,active,,22,Wednesday,False,DXB → MCT
2026-04-29,Malaysia Airlines,MH,5239.0,Dubai,DXB,2026-04-29 22:20:00+00:00,2026-04-29T22:37:00+00:00,17.0,Seeb,MCT,2026-04-29 23:35:00+00:00,2026-04-29T23:52:00+00:00,17.0,active,,22,Wednesday,False,DXB → MCT
2026-04-29,Swiss,LX,4298.0,Dubai,DXB,2026-04-29 22:20:00+00:00,2026-04-29T22:37:00+00:00,17.0,Seeb,MCT,2026-04-29 23:35:00+00:00,2026-04-29T23:52:00+00:00,17.0,active,,22,Wednesday,False,DXB → MCT
2026-04-29,Gulf Air,GF,5412.0,Dubai,DXB,2026-04-29 09:35:00+00:00,2026-04-29T09:52:00+00:00,17.0,Tan Son Nhat International,SGN,2026-04-29 20:00:00+00:00,2026-04-29T19:10:00+00:00,-50.0,landed,,9,Wednesday,False,DXB → SGN
2026-04-29,Mahan Air,W5,64.0,Dubai,DXB,2026-04-29 22:00:00+00:00,2026-04-29T22:00:00+00:00,0.0,,IKA,2026-04-29 23:00:00+00:00,2026-04-29T23:00:00+00:00,0.0,unknown,,22,Wednesday,False,DXB → IKA
2026-04-29,flydubai,FZ,339.0,Dubai,DXB,2026-04-29 22:00:00+00:00,2026-04-29T22:30:00+00:00,3.0,Multan International,MUX,2026-04-30 01:45:00+00:00,2026-04-30T01:48:00+00:00,3.0,active,,22,Wednesday,False,DXB → MUX
2026-04-29,Emirates,EK,2116.0,Dubai,DXB,2026-04-29 22:00:00+00:00,2026-04-29T22:30:00+00:00,3.0,Multan International,MUX,2026-04-30 01:45:00+00:00,2026-04-30T01:48:00+00:00,3.0,active,,22,Wednesday,False,DXB → MUX
2026-04-29,Kuwait Airways,KU,676.0,Dubai,DXB,2026-04-29 21:55:00+00:00,2026-04-29T21:55:00+00:00,0.0,Kuwait International,KWI,2026-04-29 22:55:00+00:00,2026-04-29T22:55:00+00:00,0.0,cancelled,,21,Wednesday,False,DXB → KWI
2026-04-29,Alitalia,AZ,2891.0,Dubai,DXB,2026-04-29 21:55:00+00:00,2026-04-29T21:55:00+00:00,0.0,Kuwait International,KWI,2026-04-29 22:55:00+00:00,2026-04-29T22:55:00+00:00,0.0,cancelled,,21,Wednesday,False,DXB → KWI
2026-04-29,flydubai,FZ,441.0,Dubai,DXB,2026-04-29 21:55:00+00:00,2026-04-29T22:15:00+00:00,20.0,Indira Gandhi International,DEL,2026-04-30 03:10:00+00:00,2026-04-30T03:31:00+00:00,21.0,active,,21,Wednesday,False,DXB → DEL
2026-04-29,Emirates,EK,2124.0,Dubai,DXB,2026-04-29 21:55:00+00:00,2026-04-29T22:15:00+00:00,20.0,Indira Gandhi International,DEL,2026-04-30 03:10:00+00:00,2026-04-30T03:31:00+00:00,21.0,active,,21,Wednesday,False,DXB → DEL
2026-04-29,Emirates,EK,524.0,Dubai,DXB,2026-04-29 21:50:00+00:00,2026-04-29T22:19:00+00:00,29.0,Hyderabad Airport,HYD,2026-04-30 03:05:00+00:00,2026-04-30T03:05:00+00:00,0.0,active,,21,Wednesday,False,DXB → HYD
