Flight Date,Airline,Airline IATA,Flight Number,Departure Airport,Departure IATA,Departure Scheduled,Departure Actual,Departure Delay,Arrival Airport,Arrival IATA,Arrival Scheduled,Arrival Actual,Arrival Delay,Flight Status,Aircraft,Departure Hour,Day of Week,Is Delayed,Route
2026-04-30,ITA Airways,AZ,895,Cairo International Airport,CAI,2026-04-30T03:45:00+00:00,,,Leonardo Da Vinci (Fiumicino),FCO,2026-04-30T07:10:00+00:00,,,scheduled,,3,Thursday,False,CAI → FCO
2026-04-30,Saudia,SV,6317,Cairo International Airport,CAI,2026-04-30T03:45:00+00:00,,,Leonardo Da Vinci (Fiumicino),FCO,2026-04-30T07:10:00+00:00,,,scheduled,,3,Thursday,False,CAI → FCO
2026-04-30,Brussels Airlines,SN,4202,Cairo International Airport,CAI,2026-04-30T03:45:00+00:00,,,Leonardo Da Vinci (Fiumicino),FCO,2026-04-30T07:10:00+00:00,,,scheduled,,3,Thursday,False,CAI → FCO
2026-04-30,Lufthansa,LH,5231,Cairo International Airport,CAI,2026-04-30T03:45:00+00:00,,,Leonardo Da Vinci (Fiumicino),FCO,2026-04-30T07:10:00+00:00,,,scheduled,,3,Thursday,False,CAI → FCO
2026-04-30,AirSERBIA,JU,7262,Cairo International Airport,CAI,2026-04-30T03:45:00+00:00,,,Leonardo Da Vinci (Fiumicino),FCO,2026-04-30T07:10:00+00:00,,,scheduled,,3,Thursday,False,CAI → FCO
2026-04-30,Bulgaria Air,FB,1750,Cairo International Airport,CAI,2026-04-30T03:45:00+00:00,,,Leonardo Da Vinci (Fiumicino),FCO,2026-04-30T07:10:00+00:00,,,scheduled,,3,Thursday,False,CAI → FCO
2026-04-30,Etihad Airways,EY,2854,Cairo International Airport,CAI,2026-04-30T03:45:00+00:00,,,Leonardo Da Vinci (Fiumicino),FCO,2026-04-30T07:10:00+00:00,,,scheduled,,3,Thursday,False,CAI → FCO
2026-04-30,Air Canada,AC,9889,Cairo International Airport,CAI,2026-04-30T03:45:00+00:00,,,Leonardo Da Vinci (Fiumicino),FCO,2026-04-30T07:10:00+00:00,,,scheduled,,3,Thursday,False,CAI → FCO
2026-04-30,Air Cairo,SM,501,Cairo International Airport,CAI,2026-04-30T03:30:00+00:00,,,Sharjah,SHJ,2026-04-30T09:00:00+00:00,,,scheduled,,3,Thursday,False,CAI → SHJ
2026-04-30,Nile Air,NP,141,Cairo International Airport,CAI,2026-04-30T03:30:00+00:00,,,Jazan,GIZ,2026-04-30T07:30:00+00:00,,,scheduled,,3,Thursday,False,CAI → GIZ
2026-04-30,Lufthansa,LH,8291,Cairo International Airport,CAI,2026-04-30T03:20:00+00:00,,,Frankfurt International Airport,FRA,2026-04-30T07:30:00+00:00,,,scheduled,,3,Thursday,False,CAI → FRA
2026-04-30,Air Arabia Abu Dhabi,3L,425,Cairo International Airport,CAI,2026-04-30T03:10:00+00:00,,,Abu Dhabi International,AUH,2026-04-30T08:50:00+00:00,,,scheduled,,3,Thursday,False,CAI → AUH
2026-04-30,Air France,AF,551,Cairo International Airport,CAI,2026-04-30T03:05:00+00:00,,,Charles De Gaulle,CDG,2026-04-30T07:45:00+00:00,,,scheduled,,3,Thursday,False,CAI → CDG
2026-04-30,KLM,KL,2361,Cairo International Airport,CAI,2026-04-30T03:05:00+00:00,,,Charles De Gaulle,CDG,2026-04-30T07:45:00+00:00,,,scheduled,,3,Thursday,False,CAI → CDG
2026-04-30,Delta Air Lines,DL,8203,Cairo International Airport,CAI,2026-04-30T03:05:00+00:00,,,Charles De Gaulle,CDG,2026-04-30T07:45:00+00:00,,,scheduled,,3,Thursday,False,CAI → CDG
2026-04-30,Tarco Air,3T,117,Cairo International Airport,CAI,2026-04-30T03:00:00+00:00,,,Port Sudan,PZU,2026-04-30T05:30:00+00:00,,,scheduled,,3,Thursday,False,CAI → PZU
2026-04-30,euroairlines,Q4,7567,Cairo International Airport,CAI,2026-04-30T03:00:00+00:00,,,Port Sudan,PZU,2026-04-30T05:30:00+00:00,,,scheduled,,3,Thursday,False,CAI → PZU
2026-04-30,Badr Airlines,J4,685,Cairo International Airport,CAI,2026-04-30T03:00:00+00:00,,,Port Sudan,PZU,2026-04-30T05:00:00+00:00,,,scheduled,,3,Thursday,False,CAI → PZU
2026-04-30,Aegean Airlines,A3,931,Cairo International Airport,CAI,2026-04-30T03:00:00+00:00,,,"Athens International Airport ""Eleftherios Venizelos""",ATH,2026-04-30T06:00:00+00:00,,15.0,scheduled,,3,Thursday,False,CAI → ATH
2026-04-30,Egyptair,MS,9231,Cairo International Airport,CAI,2026-04-30T03:00:00+00:00,,,"Athens International Airport ""Eleftherios Venizelos""",ATH,2026-04-30T06:00:00+00:00,,15.0,scheduled,,3,Thursday,False,CAI → ATH
2026-04-30,AirSERBIA,JU,7621,Cairo International Airport,CAI,2026-04-30T03:00:00+00:00,,,"Athens International Airport ""Eleftherios Venizelos""",ATH,2026-04-30T06:00:00+00:00,,15.0,scheduled,,3,Thursday,False,CAI → ATH
2026-04-30,Ethiopian Airlines,ET,1808,Cairo International Airport,CAI,2026-04-30T03:00:00+00:00,,,"Athens International Airport ""Eleftherios Venizelos""",ATH,2026-04-30T06:00:00+00:00,,15.0,scheduled,,3,Thursday,False,CAI → ATH
2026-04-30,Air Cairo,SM,477,Cairo International Airport,CAI,2026-04-30T02:55:00+00:00,,,King Abdulaziz International,JED,2026-04-30T06:05:00+00:00,,,scheduled,,2,Thursday,False,CAI → JED
2026-04-30,Lufthansa,LH,587,Cairo International Airport,CAI,2026-04-30T02:55:00+00:00,,,Franz Josef Strauss,MUC,2026-04-30T07:00:00+00:00,,15.0,scheduled,,2,Thursday,False,CAI → MUC
2026-04-30,Egyptair,MS,9010,Cairo International Airport,CAI,2026-04-30T02:55:00+00:00,,,Franz Josef Strauss,MUC,2026-04-30T07:00:00+00:00,,15.0,scheduled,,2,Thursday,False,CAI → MUC
2026-04-30,Air Canada,AC,9003,Cairo International Airport,CAI,2026-04-30T02:55:00+00:00,,,Franz Josef Strauss,MUC,2026-04-30T07:00:00+00:00,,15.0,scheduled,,2,Thursday,False,CAI → MUC
2026-04-30,Ethiopian Airlines,ET,453,Cairo International Airport,CAI,2026-04-30T02:20:00+00:00,,,Bole International,ADD,2026-04-30T07:05:00+00:00,,,scheduled,,2,Thursday,False,CAI → ADD
2026-04-30,Egyptair,MS,9462,Cairo International Airport,CAI,2026-04-30T02:20:00+00:00,,,Bole International,ADD,2026-04-30T07:05:00+00:00,,,scheduled,,2,Thursday,False,CAI → ADD
2026-04-30,LOT,LO,148,Cairo International Airport,CAI,2026-04-30T02:10:00+00:00,,,Frederic Chopin,WAW,2026-04-30T06:10:00+00:00,,15.0,scheduled,,2,Thursday,False,CAI → WAW
2026-04-30,Egyptair,MS,9520,Cairo International Airport,CAI,2026-04-30T02:10:00+00:00,,,Frederic Chopin,WAW,2026-04-30T06:10:00+00:00,,15.0,scheduled,,2,Thursday,False,CAI → WAW
2026-04-30,Qatar Airways,QR,1306,Cairo International Airport,CAI,2026-04-30T02:05:00+00:00,,,Doha International,DOH,2026-04-30T06:35:00+00:00,,,scheduled,,2,Thursday,False,CAI → DOH
2026-04-30,RwandAir,WB,1513,Cairo International Airport,CAI,2026-04-30T02:05:00+00:00,,,Doha International,DOH,2026-04-30T06:35:00+00:00,,,scheduled,,2,Thursday,False,CAI → DOH
2026-04-30,Malaysia Airlines,MH,4157,Cairo International Airport,CAI,2026-04-30T02:05:00+00:00,,,Doha International,DOH,2026-04-30T06:35:00+00:00,,,scheduled,,2,Thursday,False,CAI → DOH
2026-04-30,Cathay Pacific,CX,9286,Cairo International Airport,CAI,2026-04-30T02:05:00+00:00,,,Doha International,DOH,2026-04-30T06:35:00+00:00,,,scheduled,,2,Thursday,False,CAI → DOH
2026-04-30,LATAM Airlines,LA,7432,Cairo International Airport,CAI,2026-04-30T02:05:00+00:00,,,Doha International,DOH,2026-04-30T06:35:00+00:00,,,scheduled,,2,Thursday,False,CAI → DOH
2026-04-30,Japan Airlines,JL,7992,Cairo International Airport,CAI,2026-04-30T02:05:00+00:00,,,Doha International,DOH,2026-04-30T06:35:00+00:00,,,scheduled,,2,Thursday,False,CAI → DOH
2026-04-30,Virgin Australia,VA,6286,Cairo International Airport,CAI,2026-04-30T02:05:00+00:00,,,Doha International,DOH,2026-04-30T06:35:00+00:00,,,scheduled,,2,Thursday,False,CAI → DOH
2026-04-30,Nesma Airlines,NE,160,Cairo International Airport,CAI,2026-04-30T02:05:00+00:00,,,King Khaled International,RUH,2026-04-30T05:45:00+00:00,,,scheduled,,2,Thursday,False,CAI → RUH
2026-04-30,Air Cairo,SM,443,Cairo International Airport,CAI,2026-04-30T02:01:00+00:00,,,Abha,AHB,2026-04-30T05:50:00+00:00,,,scheduled,,2,Thursday,False,CAI → AHB
2026-04-30,Egyptair,MS,995,Cairo International Airport,CAI,2026-04-30T01:55:00+00:00,,,Lester B. Pearson International,YYZ,2026-04-30T07:25:00+00:00,,10.0,scheduled,,1,Thursday,False,CAI → YYZ
2026-04-30,AJet,VF,248,Cairo International Airport,CAI,2026-04-30T01:40:00+00:00,,,Sabiha Gokcen,SAW,2026-04-30T04:55:00+00:00,,,scheduled,,1,Thursday,False,CAI → SAW
2026-04-30,Air Arabia,G9,621,Cairo International Airport,CAI,2026-04-30T01:20:00+00:00,,,Sharjah,SHJ,2026-04-30T07:15:00+00:00,,,scheduled,,1,Thursday,False,CAI → SHJ
2026-04-30,Turkish Airlines,TK,687,Cairo International Airport,CAI,2026-04-30T01:15:00+00:00,,,Istanbul Airport,IST,2026-04-30T04:35:00+00:00,,,scheduled,,1,Thursday,False,CAI → IST
2026-04-30,Egyptair,MS,9367,Cairo International Airport,CAI,2026-04-30T01:15:00+00:00,,,Istanbul Airport,IST,2026-04-30T04:35:00+00:00,,,scheduled,,1,Thursday,False,CAI → IST
2026-04-30,LOT,LO,4652,Cairo International Airport,CAI,2026-04-30T01:15:00+00:00,,,Istanbul Airport,IST,2026-04-30T04:35:00+00:00,,,scheduled,,1,Thursday,False,CAI → IST
2026-04-30,Egyptair,MS,739,Cairo International Airport,CAI,2026-04-30T00:25:00+00:00,,,Queen Alia International,AMM,2026-04-30T02:40:00+00:00,,,scheduled,,0,Thursday,False,CAI → AMM
2026-04-30,Air Canada,AC,2853,Cairo International Airport,CAI,2026-04-30T00:25:00+00:00,,,Queen Alia International,AMM,2026-04-30T02:40:00+00:00,,,scheduled,,0,Thursday,False,CAI → AMM
2026-04-30,flynas,XY,568,Cairo International Airport,CAI,2026-04-30T00:15:00+00:00,,,King Abdulaziz International,JED,2026-04-30T03:40:00+00:00,,,scheduled,,0,Thursday,False,CAI → JED
2026-04-29,Air Arabia,G9,432,Cairo International Airport,CAI,2026-04-29T20:30:00+00:00,2026-04-29T20:29:00+00:00,,Abu Dhabi International,AUH,2026-04-30T02:10:00+00:00,,,active,,20,Wednesday,False,CAI → AUH
2026-04-29,Air Cairo,SM,10,Cairo International Airport,CAI,2026-04-29T17:00:00+00:00,2026-04-29T18:15:00+00:00,,Sharm el-Sheikh International Airport,SSH,2026-04-29T18:30:00+00:00,,,scheduled,,17,Wednesday,False,CAI → SSH
2026-04-29,Egyptair,MS,635,Cairo International Airport,CAI,2026-04-29T23:40:00+00:00,,,Erbil International (irbil Northwest),EBL,2026-04-30T03:01:00+00:00,,,scheduled,,23,Wednesday,False,CAI → EBL
2026-04-29,Saudia,SV,320,Cairo International Airport,CAI,2026-04-29T23:35:00+00:00,,,King Khaled International,RUH,2026-04-30T03:20:00+00:00,,35.0,scheduled,,23,Wednesday,False,CAI → RUH
2026-04-29,Malaysia Airlines,MH,4797,Cairo International Airport,CAI,2026-04-29T23:35:00+00:00,,,King Khaled International,RUH,2026-04-30T03:20:00+00:00,,35.0,scheduled,,23,Wednesday,False,CAI → RUH
2026-04-29,Air France,AF,9246,Cairo International Airport,CAI,2026-04-29T23:35:00+00:00,,,King Khaled International,RUH,2026-04-30T03:20:00+00:00,,35.0,scheduled,,23,Wednesday,False,CAI → RUH
2026-04-29,Egyptair,MS,851,Cairo International Airport,CAI,2026-04-29T23:35:00+00:00,,,Bole International,ADD,2026-04-30T04:15:00+00:00,,,scheduled,,23,Wednesday,False,CAI → ADD
2026-04-29,Ethiopian Airlines,ET,1451,Cairo International Airport,CAI,2026-04-29T23:35:00+00:00,,,Bole International,ADD,2026-04-30T04:15:00+00:00,,,scheduled,,23,Wednesday,False,CAI → ADD
2026-04-29,Egyptair,MS,745,Cairo International Airport,CAI,2026-04-29T23:30:00+00:00,,,Istanbul Airport,IST,2026-04-30T02:50:00+00:00,,,scheduled,,23,Wednesday,False,CAI → IST
2026-04-29,Turkish Airlines,TK,7887,Cairo International Airport,CAI,2026-04-29T23:30:00+00:00,,,Istanbul Airport,IST,2026-04-30T02:50:00+00:00,,15.0,scheduled,,23,Wednesday,False,CAI → IST
2026-04-29,Ethiopian Airlines,ET,1474,Cairo International Airport,CAI,2026-04-29T23:30:00+00:00,,,Istanbul Airport,IST,2026-04-30T02:50:00+00:00,,15.0,scheduled,,23,Wednesday,False,CAI → IST
2026-04-29,Egyptair,MS,663,Cairo International Airport,CAI,2026-04-29T23:30:00+00:00,,,King Abdulaziz International,JED,2026-04-30T02:40:00+00:00,,,scheduled,,23,Wednesday,False,CAI → JED
2026-04-29,Egyptair,MS,612,Cairo International Airport,CAI,2026-04-29T23:30:00+00:00,,,Kuwait International,KWI,2026-04-30T03:15:00+00:00,,,cancelled,,23,Wednesday,False,CAI → KWI
2026-04-29,Egyptair,MS,60,Cairo International Airport,CAI,2026-04-29T23:30:00+00:00,,,Luxor,LXR,2026-04-30T00:30:00+00:00,,,scheduled,,23,Wednesday,False,CAI → LXR
2026-04-29,Oman Air,WY,5469,Cairo International Airport,CAI,2026-04-29T23:30:00+00:00,,,Luxor,LXR,2026-04-30T00:30:00+00:00,,,scheduled,,23,Wednesday,False,CAI → LXR
2026-04-29,Turkish Airlines,TK,8460,Cairo International Airport,CAI,2026-04-29T23:30:00+00:00,,,Luxor,LXR,2026-04-30T00:30:00+00:00,,,scheduled,,23,Wednesday,False,CAI → LXR
2026-04-29,Air Cairo,SM,8060,Cairo International Airport,CAI,2026-04-29T23:30:00+00:00,,,Luxor,LXR,2026-04-30T00:30:00+00:00,,,scheduled,,23,Wednesday,False,CAI → LXR
2026-04-29,Etihad Airways,EY,4914,Cairo International Airport,CAI,2026-04-29T23:30:00+00:00,,,Luxor,LXR,2026-04-30T00:30:00+00:00,,,scheduled,,23,Wednesday,False,CAI → LXR
2026-04-29,Air Canada,AC,2864,Cairo International Airport,CAI,2026-04-29T23:30:00+00:00,,,Luxor,LXR,2026-04-30T00:30:00+00:00,,,scheduled,,23,Wednesday,False,CAI → LXR
2026-04-29,Egyptair,MS,42,Cairo International Airport,CAI,2026-04-29T23:30:00+00:00,,,Hurghada,HRG,2026-04-30T00:30:00+00:00,,,scheduled,,23,Wednesday,False,CAI → HRG
2026-04-29,Air Cairo,SM,8042,Cairo International Airport,CAI,2026-04-29T23:30:00+00:00,,,Hurghada,HRG,2026-04-30T00:30:00+00:00,,,scheduled,,23,Wednesday,False,CAI → HRG
2026-04-29,Etihad Airways,EY,4991,Cairo International Airport,CAI,2026-04-29T23:30:00+00:00,,,Hurghada,HRG,2026-04-30T00:30:00+00:00,,,scheduled,,23,Wednesday,False,CAI → HRG
2026-04-29,Air Canada,AC,2882,Cairo International Airport,CAI,2026-04-29T23:30:00+00:00,,,Hurghada,HRG,2026-04-30T00:30:00+00:00,,,scheduled,,23,Wednesday,False,CAI → HRG
2026-04-29,Egyptair,MS,20,Cairo International Airport,CAI,2026-04-29T23:30:00+00:00,,,Sharm el-Sheikh International Airport,SSH,2026-04-30T00:45:00+00:00,,,scheduled,,23,Wednesday,False,CAI → SSH
2026-04-29,Air Cairo,SM,8020,Cairo International Airport,CAI,2026-04-29T23:30:00+00:00,,,Sharm el-Sheikh International Airport,SSH,2026-04-30T00:45:00+00:00,,,scheduled,,23,Wednesday,False,CAI → SSH
2026-04-29,Etihad Airways,EY,5378,Cairo International Airport,CAI,2026-04-29T23:30:00+00:00,,,Sharm el-Sheikh International Airport,SSH,2026-04-30T00:45:00+00:00,,,scheduled,,23,Wednesday,False,CAI → SSH
2026-04-29,Air Canada,AC,2859,Cairo International Airport,CAI,2026-04-29T23:30:00+00:00,,,Sharm el-Sheikh International Airport,SSH,2026-04-30T00:45:00+00:00,,,scheduled,,23,Wednesday,False,CAI → SSH
2026-04-29,Egyptair,MS,981,Cairo International Airport,CAI,2026-04-29T23:20:00+00:00,,,Washington Dulles International,IAD,2026-04-30T05:10:00+00:00,,10.0,scheduled,,23,Wednesday,False,CAI → IAD
2026-04-29,Egyptair,MS,951,Cairo International Airport,CAI,2026-04-29T23:20:00+00:00,,,Shanghai Pudong International,PVG,2026-04-30T15:55:00+00:00,,,scheduled,,23,Wednesday,False,CAI → PVG
2026-04-29,Air China,CA,5086,Cairo International Airport,CAI,2026-04-29T23:20:00+00:00,,,Shanghai Pudong International,PVG,2026-04-30T15:55:00+00:00,,,scheduled,,23,Wednesday,False,CAI → PVG
2026-04-29,Egyptair,MS,958,Cairo International Airport,CAI,2026-04-29T23:20:00+00:00,,,Guangzhou Baiyun International,CAN,2026-04-30T15:30:00+00:00,,,scheduled,,23,Wednesday,False,CAI → CAN
2026-04-29,Shenzhen Airlines,ZH,3552,Cairo International Airport,CAI,2026-04-29T23:20:00+00:00,,,Guangzhou Baiyun International,CAN,2026-04-30T15:30:00+00:00,,,scheduled,,23,Wednesday,False,CAI → CAN
2026-04-29,Air China,CA,5084,Cairo International Airport,CAI,2026-04-29T23:20:00+00:00,,,Guangzhou Baiyun International,CAN,2026-04-30T15:30:00+00:00,,,scheduled,,23,Wednesday,False,CAI → CAN
2026-04-29,Vueling,VY,1595,Cairo International Airport,CAI,2026-04-29T23:10:00+00:00,,,El Prat De Llobregat,BCN,2026-04-30T03:45:00+00:00,,,scheduled,,23,Wednesday,False,CAI → BCN
2026-04-29,Miami Air International,LL,5104,Cairo International Airport,CAI,2026-04-29T23:10:00+00:00,,,El Prat De Llobregat,BCN,2026-04-30T03:45:00+00:00,,15.0,scheduled,,23,Wednesday,False,CAI → BCN
2026-04-29,Iberia,IB,5357,Cairo International Airport,CAI,2026-04-29T23:10:00+00:00,,,El Prat De Llobregat,BCN,2026-04-30T03:45:00+00:00,,15.0,scheduled,,23,Wednesday,False,CAI → BCN
2026-04-29,flynas,XY,895,Cairo International Airport,CAI,2026-04-29T22:55:00+00:00,,,King Fahd International Airport,DMM,2026-04-30T02:50:00+00:00,,,scheduled,,22,Wednesday,False,CAI → DMM
2026-04-29,Egyptair,MS,849,Cairo International Airport,CAI,2026-04-29T22:55:00+00:00,,,Jomo Kenyatta International,NBO,2026-04-30T04:55:00+00:00,,,scheduled,,22,Wednesday,False,CAI → NBO
2026-04-29,Kenya Airways,KQ,4701,Cairo International Airport,CAI,2026-04-29T22:55:00+00:00,,,Jomo Kenyatta International,NBO,2026-04-30T04:55:00+00:00,,,scheduled,,22,Wednesday,False,CAI → NBO
2026-04-29,Etihad Airways,EY,4934,Cairo International Airport,CAI,2026-04-29T22:55:00+00:00,,,Jomo Kenyatta International,NBO,2026-04-30T04:55:00+00:00,,,scheduled,,22,Wednesday,False,CAI → NBO
2026-04-29,Egyptair,MS,811,Cairo International Airport,CAI,2026-04-29T22:55:00+00:00,,,Tabuk,TUU,2026-04-30T01:25:00+00:00,,,scheduled,,22,Wednesday,False,CAI → TUU
2026-04-29,Egyptair,MS,916,Cairo International Airport,CAI,2026-04-29T22:40:00+00:00,,,Abu Dhabi International,AUH,2026-04-30T04:05:00+00:00,,,scheduled,,22,Wednesday,False,CAI → AUH
2026-04-29,Etihad Airways,EY,4904,Cairo International Airport,CAI,2026-04-29T22:40:00+00:00,,,Abu Dhabi International,AUH,2026-04-30T04:05:00+00:00,,,active,,22,Wednesday,False,CAI → AUH
2026-04-29,Air Arabia Egypt,E5,585,Cairo International Airport,CAI,2026-04-29T22:35:00+00:00,,,Jazan,GIZ,2026-04-30T02:35:00+00:00,,,active,,22,Wednesday,False,CAI → GIZ
2026-04-29,flynas,XY,590,Cairo International Airport,CAI,2026-04-29T22:25:00+00:00,,,King Abdulaziz International,JED,2026-04-30T01:50:00+00:00,,,scheduled,,22,Wednesday,False,CAI → JED
2026-04-29,flynas,XY,266,Cairo International Airport,CAI,2026-04-29T22:25:00+00:00,,,King Khaled International,RUH,2026-04-30T02:10:00+00:00,,,active,,22,Wednesday,False,CAI → RUH
2026-04-29,Saudia,SV,388,Cairo International Airport,CAI,2026-04-29T22:25:00+00:00,,,King Abdulaziz International,JED,2026-04-30T01:35:00+00:00,,,scheduled,,22,Wednesday,False,CAI → JED
2026-04-29,Egyptair,MS,833,Cairo International Airport,CAI,2026-04-29T22:25:00+00:00,,,Yohannes IV,ASM,2026-04-30T02:25:00+00:00,,,scheduled,,22,Wednesday,False,CAI → ASM
2026-04-29,Egyptair,MS,80,Cairo International Airport,CAI,2026-04-29T22:20:00+00:00,,,Aswan,ASW,2026-04-29T23:55:00+00:00,,,scheduled,,22,Wednesday,False,CAI → ASW
2026-04-29,Oman Air,WY,5456,Cairo International Airport,CAI,2026-04-29T22:20:00+00:00,,,Aswan,ASW,2026-04-29T23:55:00+00:00,,,scheduled,,22,Wednesday,False,CAI → ASW
2026-04-29,Turkish Airlines,TK,8462,Cairo International Airport,CAI,2026-04-29T22:20:00+00:00,,,Aswan,ASW,2026-04-29T23:55:00+00:00,,,scheduled,,22,Wednesday,False,CAI → ASW
2026-04-29,Air Cairo,SM,8080,Cairo International Airport,CAI,2026-04-29T22:20:00+00:00,,,Aswan,ASW,2026-04-29T23:55:00+00:00,,,scheduled,,22,Wednesday,False,CAI → ASW
2026-04-29,Austrian Airlines,OS,7153,Cairo International Airport,CAI,2026-04-29T22:20:00+00:00,,,Aswan,ASW,2026-04-29T23:55:00+00:00,,,scheduled,,22,Wednesday,False,CAI → ASW
2026-04-29,Etihad Airways,EY,4948,Cairo International Airport,CAI,2026-04-29T22:20:00+00:00,,,Aswan,ASW,2026-04-29T23:55:00+00:00,,,scheduled,,22,Wednesday,False,CAI → ASW
2026-04-29,Air Canada,AC,2894,Cairo International Airport,CAI,2026-04-29T22:20:00+00:00,,,Aswan,ASW,2026-04-29T23:55:00+00:00,,,scheduled,,22,Wednesday,False,CAI → ASW
2026-04-29,Air Arabia,G9,593,Cairo International Airport,CAI,2026-04-29T16:00:00+00:00,2026-04-29T16:07:00+00:00,,Taif,TIF,2026-04-29T19:20:00+00:00,,8.0,active,,16,Wednesday,False,CAI → TIF
2026-04-29,Sky Vision Airlines,SE,469,Cairo International Airport,CAI,2026-04-29T13:40:00+00:00,2026-04-29T14:46:00+00:00,33.0,King Khaled International,RUH,2026-04-29T17:15:00+00:00,2026-04-29T17:48:00+00:00,33.0,landed,,13,Wednesday,True,CAI → RUH
2026-04-29,Charter Jets,,601,Cairo International Airport,CAI,2026-04-29T19:15:00+00:00,2026-04-29T19:14:00+00:00,,Larnaca,LCA,2026-04-29T21:27:00+00:00,2026-04-29T21:14:00+00:00,,landed,,19,Wednesday,False,CAI → LCA
2026-04-29,Egyptair,MS,863,Cairo International Airport,CAI,2026-04-29T21:55:00+00:00,,,N?djili International,FIH,2026-04-30T02:50:00+00:00,,,scheduled,,21,Wednesday,False,CAI → FIH
2026-04-29,flyadeal,F3,776,Cairo International Airport,CAI,2026-04-29T21:45:00+00:00,,,Mohammad Bin Abdulaziz,MED,2026-04-30T00:30:00+00:00,,,active,,21,Wednesday,False,CAI → MED
2026-04-29,Saudia,SV,4068,Cairo International Airport,CAI,2026-04-29T21:45:00+00:00,,,Mohammad Bin Abdulaziz,MED,2026-04-30T00:30:00+00:00,,,active,,21,Wednesday,False,CAI → MED
2026-04-29,Yemenia,IY,613,Cairo International Airport,CAI,2026-04-29T21:30:00+00:00,,,Aden International Airport,ADE,2026-04-30T02:30:00+00:00,,,scheduled,,21,Wednesday,False,CAI → ADE
2026-04-29,AlbaStar,AP,8594,Cairo International Airport,CAI,2026-04-29T21:10:00+00:00,,,Leonardo Da Vinci (Fiumicino),FCO,2026-04-30T00:43:00+00:00,,,scheduled,,21,Wednesday,False,CAI → FCO
2026-04-29,Egyptair Cargo,,5040,Cairo International Airport,CAI,2026-04-29T16:45:00+00:00,2026-04-29T17:17:00+00:00,2.0,Frankfurt-Hahn,HHN,2026-04-29T21:20:00+00:00,2026-04-29T21:22:00+00:00,2.0,landed,,16,Wednesday,False,CAI → HHN
2026-04-29,flynas,XY,270,Cairo International Airport,CAI,2026-04-29T21:05:00+00:00,,,King Khaled International,RUH,2026-04-30T00:50:00+00:00,,26.0,active,,21,Wednesday,False,CAI → RUH
2026-04-29,flynas,XY,572,Cairo International Airport,CAI,2026-04-29T21:00:00+00:00,2026-04-29T21:26:00+00:00,,King Abdulaziz International,JED,2026-04-30T00:25:00+00:00,,,active,,21,Wednesday,False,CAI → JED
2026-04-29,Air Cairo,SM,441,Cairo International Airport,CAI,2026-04-29T21:00:00+00:00,,,Yanbu,YNB,2026-04-29T23:50:00+00:00,,,scheduled,,21,Wednesday,False,CAI → YNB
2026-04-29,Turkish Airlines,TK,695,Cairo International Airport,CAI,2026-04-29T20:45:00+00:00,,,Istanbul Airport,IST,2026-04-30T00:05:00+00:00,,,scheduled,,20,Wednesday,False,CAI → IST
2026-04-29,Egyptair,MS,9295,Cairo International Airport,CAI,2026-04-29T20:45:00+00:00,2026-04-29T20:58:00+00:00,,Istanbul Airport,IST,2026-04-30T00:05:00+00:00,,13.0,active,,20,Wednesday,False,CAI → IST
2026-04-29,flyadeal,F3,762,Cairo International Airport,CAI,2026-04-29T20:45:00+00:00,2026-04-29T20:51:00+00:00,,King Abdulaziz International,JED,2026-04-29T23:55:00+00:00,,,active,,20,Wednesday,False,CAI → JED
2026-04-29,Saudia,SV,6896,Cairo International Airport,CAI,2026-04-29T20:45:00+00:00,2026-04-29T20:51:00+00:00,,King Abdulaziz International,JED,2026-04-29T23:55:00+00:00,,,active,,20,Wednesday,False,CAI → JED
2026-04-29,Royal Jordanian,RJ,506,Cairo International Airport,CAI,2026-04-29T20:40:00+00:00,2026-04-29T20:43:00+00:00,,Queen Alia International,AMM,2026-04-29T23:00:00+00:00,2026-04-29T22:37:00+00:00,,landed,,20,Wednesday,False,CAI → AMM
2026-04-29,Royal Air Maroc,AT,5628,Cairo International Airport,CAI,2026-04-29T20:40:00+00:00,2026-04-29T20:43:00+00:00,,Queen Alia International,AMM,2026-04-29T23:00:00+00:00,2026-04-29T22:37:00+00:00,,landed,,20,Wednesday,False,CAI → AMM
2026-04-29,Air Arabia Abu Dhabi,3L,432,Cairo International Airport,CAI,2026-04-29T20:30:00+00:00,,,Abu Dhabi International,AUH,2026-04-30T02:10:00+00:00,,,active,,20,Wednesday,False,CAI → AUH
2026-04-29,South African Airways,SA,7182,Cairo International Airport,CAI,2026-04-29T19:50:00+00:00,2026-04-29T20:04:00+00:00,,Sharm el-Sheikh International Airport,SSH,2026-04-29T20:50:00+00:00,,,active,,19,Wednesday,False,CAI → SSH
2026-04-29,Air Cairo,SM,30,Cairo International Airport,CAI,2026-04-29T20:00:00+00:00,2026-04-29T20:06:00+00:00,,Hurghada,HRG,2026-04-29T21:30:00+00:00,,7.0,active,,20,Wednesday,False,CAI → HRG
2026-04-29,Air Cairo,SM,8,Cairo International Airport,CAI,2026-04-29T20:00:00+00:00,2026-04-29T20:17:00+00:00,,Sharm el-Sheikh International Airport,SSH,2026-04-29T21:00:00+00:00,,,active,,20,Wednesday,False,CAI → SSH
